customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ChargeIncreaseRatio,TenureGroup,IsNewCustomer,ServiceCount,HasInternet,HasPhone,IsFiber,HasStreaming,HasSupportBundle,IsMonthToMonth,IsAutoPay,IsElectronicCheck,HasFamily,ChurnNumeric,ChurnProbability,PredictedChurn,ChurnRiskCohort
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55,4039.0,No,93.93023255813954,0.9853057687546422,Loyal (25-48),0,2,1,1,1,1,1,1,1,0,1,0,0.42498436775683895,0,Medium Risk (30-70%)
4931-TRZWN,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.95,923.85,No,71.06538461538462,1.0124479082102074,Mid (13-24),0,3,1,1,0,1,1,1,0,1,0,0,0.4249606758129714,0,Medium Risk (30-70%)
7878-JGDKK,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.55,220.75,No,55.1875,0.8072480181200452,New (0-6),1,0,1,1,0,0,0,1,0,0,0,0,0.42449672457731985,0,Medium Risk (30-70%)
9522-BNTHX,Female,1,No,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.25,1765.95,No,51.93970588235294,1.0829864945213623,Loyal (25-48),0,4,1,0,0,1,1,1,0,1,0,0,0.4237168942297417,0,Medium Risk (30-70%)
4393-RYCRE,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,102.51818181818182,1.0344506517690877,Loyal (25-48),0,5,1,1,1,1,1,0,0,1,0,0,0.423584991187488,0,Medium Risk (30-70%)
9971-ZWPBF,Male,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.9,3625.2,No,106.62352941176472,1.021350546176763,Loyal (25-48),0,5,1,1,1,1,1,1,0,1,1,0,0.4233090439556634,0,Medium Risk (30-70%)
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,20.04,1.2125748502994014,New (0-6),1,0,1,0,0,0,0,1,0,0,0,0,0.4229957983108129,0,Medium Risk (30-70%)
7813-ZGGAW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.6,2877.95,No,92.83709677419354,1.040532323355166,Loyal (25-48),0,3,1,1,1,1,1,1,1,0,0,0,0.42294131029610604,0,Medium Risk (30-70%)
1169-SAOCL,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,105.47142857142858,1.011174319382365,Veteran (49-72),0,4,1,1,1,1,1,0,1,0,0,0,0.4226872473464973,0,Medium Risk (30-70%)
0215-BQKGS,Male,0,No,No,30,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No,81.28666666666666,1.037070450258345,Loyal (25-48),0,3,1,1,1,0,1,1,1,0,0,0,0.42260861761197677,0,Medium Risk (30-70%)
8203-XJZRC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,No,20.25,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.4214992747354025,0,Medium Risk (30-70%)
4211-MMAZN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,20.25,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,1,0.4214992747354025,0,Medium Risk (30-70%)
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,No,100.36530612244896,0.9759348502409566,Veteran (49-72),0,3,1,1,1,1,1,0,0,1,1,0,0.42087361564269593,0,Medium Risk (30-70%)
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,34.80172413793103,0.969779539261828,Loyal (25-48),0,1,1,0,0,1,0,1,0,0,1,0,0.4207406804654404,0,Medium Risk (30-70%)
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,No,25.75,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.42043043660160734,0,Medium Risk (30-70%)
6569-KTMDU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,No,19.1,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.42035859310379164,0,Medium Risk (30-70%)
6729-GDNGC,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,80.71000000000001,0.9998760996159088,Mid (13-24),0,1,1,1,1,1,0,1,1,0,0,0,0.4199272301938334,0,Medium Risk (30-70%)
2592-YKDIF,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,20.35,No,20.35,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.41974017902530664,0,Medium Risk (30-70%)
7892-QVYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,No,81.23478260869565,1.053735816741597,Mid (13-24),0,1,1,1,1,1,0,1,0,1,1,0,0.41844964823650804,0,Medium Risk (30-70%)
0829-XXPLX,Female,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,No,93.5575,0.9555620874863052,Mid (13-24),0,3,1,1,1,1,1,1,1,0,0,0,0.41844671733572186,0,Medium Risk (30-70%)
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,56.8375,0.976468000879701,New (0-6),1,1,1,1,0,1,0,1,1,0,0,0,0.41812792416231287,0,Medium Risk (30-70%)
2924-KHUVI,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55,5514.95,No,98.48125,1.0210065367773054,Veteran (49-72),0,3,1,1,1,1,1,0,0,1,1,0,0.41797575320898855,0,Medium Risk (30-70%)
9026-LHEVG,Female,0,No,No,9,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,40.75,359.4,No,39.93333333333333,1.0204507512520868,Early (7-12),0,2,1,0,0,1,0,1,0,1,0,0,0.4178785704849622,0,Medium Risk (30-70%)
9708-HPXWZ,Male,1,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,No,42.95,1.0570430733410945,New (0-6),1,3,1,0,0,1,1,1,1,0,0,0,0.4177595945720945,0,Medium Risk (30-70%)
5349-AZPEW,Female,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,125.5,No,25.1,0.99800796812749,New (0-6),1,0,1,0,0,0,0,1,0,0,1,0,0.41765686837077104,0,Medium Risk (30-70%)
5175-WLYXL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.85,1600.25,No,72.73863636363636,1.084018122168411,Mid (13-24),0,1,1,1,1,0,0,1,0,0,0,0,0.4176494467606876,0,Medium Risk (30-70%)
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,Yes,66.32,1.040410132689988,Mid (13-24),0,0,1,1,1,0,0,1,1,0,1,1,0.41675960964463543,0,Medium Risk (30-70%)
8456-QDAVC,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,No,78.68947368421053,1.0001337703163669,Mid (13-24),0,1,1,1,1,1,0,1,1,0,0,0,0.4165807446027598,0,Medium Risk (30-70%)
8149-AIQCG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,70.02179487179487,1.0446747349726275,Loyal (25-48),0,0,1,1,1,0,0,1,1,0,0,0,0.4164580635139223,0,Medium Risk (30-70%)
5018-GWURO,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,No,87.55,0.9777270131353512,Veteran (49-72),0,1,1,1,1,1,0,1,1,0,1,0,0.41645274840410934,0,Medium Risk (30-70%)
1472-TNCWL,Male,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3512.5,No,97.56944444444444,0.9705907473309608,Loyal (25-48),0,3,1,1,1,1,0,1,0,1,1,0,0.41642565799250186,0,Medium Risk (30-70%)
1384-RCUXW,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,78.05625,1.0319481143406195,Mid (13-24),0,1,1,1,1,0,0,1,0,0,0,0,0.4162485877721072,0,Medium Risk (30-70%)
4256-ZWTZI,Female,0,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.0,286.8,No,57.36,0.8891213389121339,New (0-6),1,1,1,1,0,0,1,1,0,0,1,0,0.41622251098317936,0,Medium Risk (30-70%)
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.15,4245.55,No,92.29456521739132,0.9659290315742366,Loyal (25-48),0,2,1,1,1,1,1,1,1,0,0,0,0.41603391132524664,0,Medium Risk (30-70%)
2842-BCQGE,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.35,3161.4,No,73.52093023255814,1.0248782185107863,Loyal (25-48),0,0,1,1,1,0,0,1,1,0,0,0,0.41595882082025665,0,Medium Risk (30-70%)
4176-FXYBO,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No,113.31388888888888,0.9667835167798398,Veteran (49-72),0,5,1,1,1,1,1,1,0,1,1,0,0.41553308564279556,0,Medium Risk (30-70%)
1845-CSBRZ,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,89.16363636363636,0.957228792822186,Mid (13-24),0,1,1,1,1,1,0,1,1,0,1,0,0.4155191387367393,0,Medium Risk (30-70%)
7398-LXGYX,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.8,3626.35,No,82.41704545454546,1.0289133701931694,Loyal (25-48),0,2,1,1,1,0,1,1,1,0,1,0,0.41468461873509566,0,Medium Risk (30-70%)
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,82.8,1.085144927536232,New (0-6),1,3,1,1,1,1,1,1,0,1,1,0,0.41444319096627585,0,Medium Risk (30-70%)
1442-BQPVU,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,29.15,357.15,No,27.47307692307692,1.0610387792244156,Mid (13-24),0,1,1,0,0,0,0,1,0,1,0,0,0.4140726171302358,0,Medium Risk (30-70%)
3694-DELSO,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),38.55,156.1,No,39.025,0.9878283151825752,New (0-6),1,2,1,0,0,1,1,1,1,0,1,0,0.41371179759907434,0,Medium Risk (30-70%)
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,No,100.70833333333331,0.9934629706247414,Loyal (25-48),0,4,1,1,1,1,1,1,1,0,1,0,0.41361509224359566,0,Medium Risk (30-70%)
6323-AYBRX,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,Yes,18.63728813559322,1.0382411786104038,Veteran (49-72),0,0,0,1,0,0,0,0,0,0,0,1,0.41333164802569283,0,Medium Risk (30-70%)
3308-MHOOC,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.2,19.2,No,19.2,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,1,0,0.4129455879365716,0,Medium Risk (30-70%)
7682-AZNDK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,No,90.93382352941175,0.988081183795585,Loyal (25-48),0,3,1,1,1,1,1,1,0,1,1,0,0.4127858540944607,0,Medium Risk (30-70%)
2203-GHNWN,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.65,1928.7,No,80.3625,0.9911339244050398,Mid (13-24),0,1,1,1,1,0,1,1,0,0,1,0,0.4127672030893122,0,Medium Risk (30-70%)
0607-DAAHE,Male,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,19.85566037735849,0.994678576519219,Veteran (49-72),0,0,0,1,0,0,0,0,1,0,1,1,0.4125308796353517,0,Medium Risk (30-70%)
3207-OYBWH,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,95.21140350877194,1.0004053767700685,Veteran (49-72),0,3,1,1,1,1,1,1,1,0,1,1,0.4123757539641418,0,Medium Risk (30-70%)
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,No,61.525,0.8281186509548965,New (0-6),1,1,1,1,0,0,1,1,0,0,0,0,0.41236363418282995,0,Medium Risk (30-70%)
8008-ESFLK,Female,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,No,110.10377358490568,1.0035986633536114,Veteran (49-72),0,6,1,1,1,1,1,0,0,1,1,0,0.41201986413650166,0,Medium Risk (30-70%)
3192-LNKRK,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,No,85.58676470588235,0.982044365023454,Loyal (25-48),0,2,1,1,1,1,1,1,0,0,1,0,0.41160164573125385,0,Medium Risk (30-70%)
7284-BUYEC,Female,0,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,45.88,1.11050566695728,New (0-6),1,3,1,0,0,1,0,1,1,0,0,0,0.411554919775048,0,Medium Risk (30-70%)
2272-UOINI,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,81.57857142857142,0.962262498905525,Early (7-12),0,5,1,1,0,1,1,1,0,1,0,0,0.41151741326173724,0,Medium Risk (30-70%)
6891-JPYFF,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.25,4997.5,No,104.11458333333331,1.0109054527263632,Loyal (25-48),0,4,1,1,1,1,1,1,1,0,1,0,0.41097405211423205,0,Medium Risk (30-70%)
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,74.55714285714285,1.0575780800919716,Mid (13-24),0,2,1,1,1,0,1,1,0,1,0,0,0.41077815499214837,0,Medium Risk (30-70%)
5035-PGZXH,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,105.61428571428571,1.011226836196402,Veteran (49-72),0,4,1,1,1,1,1,0,0,1,0,0,0.41076174102797175,0,Medium Risk (30-70%)
9505-SQFSW,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.3,92.5,No,30.83333333333333,1.307027027027027,New (0-6),1,2,1,0,0,1,0,1,0,0,1,0,0.41032726234303224,0,Medium Risk (30-70%)
7905-TVXTA,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,70.53,0.91237771161208,New (0-6),1,3,1,1,0,1,1,1,0,1,0,0,0.4101978765043884,0,Medium Risk (30-70%)
7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,96.88333333333334,0.96920694993979,Mid (13-24),0,3,1,1,1,1,1,1,1,0,0,0,0.40992517470712886,0,Medium Risk (30-70%)
5055-MGMGF,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,6914.95,No,106.38384615384616,0.98746194838719,Veteran (49-72),0,4,1,1,1,1,1,1,0,1,1,0,0.40989239427597896,0,Medium Risk (30-70%)
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,Yes,45.54545454545455,1.0659680638722553,Early (7-12),0,1,1,1,0,0,1,1,1,0,0,1,0.40975399360761344,0,Medium Risk (30-70%)
4524-QCSSM,Male,0,No,No,26,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.65,1156.55,No,44.482692307692304,1.0037611862868012,Loyal (25-48),0,3,1,0,0,1,1,1,1,0,0,0,0.4097437243359973,0,Medium Risk (30-70%)
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,No,83.14642857142857,1.034319831622353,Mid (13-24),0,2,1,1,1,0,1,1,0,0,1,0,0.40967053043079055,0,Medium Risk (30-70%)
6733-LRIZX,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.95,4025.5,No,115.01428571428572,0.9472736306048938,Loyal (25-48),0,5,1,1,1,1,1,0,0,1,0,0,0.4095216608711602,0,Medium Risk (30-70%)
6946-LMSQS,Male,1,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,89.05,2177.45,Yes,87.098,1.022411536430228,Loyal (25-48),0,2,1,1,1,1,1,0,0,1,1,1,0.4095073656719526,0,Medium Risk (30-70%)
2000-MPKCA,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,No,109.1853448275862,0.9868540523469268,Veteran (49-72),0,5,1,1,1,1,1,0,0,1,0,0,0.40935277173563706,0,Medium Risk (30-70%)
4860-IJUDE,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,73.58846153846153,1.0021951601944286,Mid (13-24),0,1,1,1,1,0,1,1,1,0,0,0,0.4088613546797075,0,Medium Risk (30-70%)
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,91.95581395348836,0.9966743380288816,Loyal (25-48),0,3,1,1,1,1,1,1,0,1,0,0,0.40859006420834715,0,Medium Risk (30-70%)
4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,97.885,0.9843183327373958,Loyal (25-48),0,3,1,1,1,1,1,1,1,0,1,0,0.40836313021062975,0,Medium Risk (30-70%)
9975-SKRNR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,No,18.9,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.4083049630550379,0,Medium Risk (30-70%)
7075-BNDVQ,Female,0,No,No,4,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,33.9375,1.0313075506445673,New (0-6),1,2,1,0,0,0,1,1,0,0,0,0,0.40825787243792067,0,Medium Risk (30-70%)
4636-JGAAI,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,88.24264705882354,1.006882759770019,Loyal (25-48),0,2,1,1,1,1,0,1,0,0,1,0,0.40680896948504036,0,Medium Risk (30-70%)
0869-PAPRP,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.7,2067.0,No,79.5,1.0779874213836478,Loyal (25-48),0,2,1,1,1,1,1,1,1,0,1,0,0.4067919978285528,0,Medium Risk (30-70%)
4826-DXMUP,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,72.1,2495.15,No,71.29,1.0113620423621823,Loyal (25-48),0,3,1,1,0,1,1,0,0,0,1,0,0.4065744741552215,0,Medium Risk (30-70%)
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No,74.734375,0.9801379887100148,Mid (13-24),0,1,1,1,1,0,0,1,1,0,1,0,0.4063071753818853,0,Medium Risk (30-70%)
6591-QGOYB,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No,98.35882352941177,1.0842951976556428,Mid (13-24),0,5,1,1,1,1,1,1,1,0,0,0,0.4058530832533725,0,Medium Risk (30-70%)
0975-VOOVL,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,No,32.833333333333336,0.8893401015228426,New (0-6),1,1,1,0,0,0,0,1,0,0,0,0,0.40568005535578344,0,Medium Risk (30-70%)
9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,100.8530612244898,0.9960034805131732,Veteran (49-72),0,3,1,1,1,1,0,0,0,0,1,1,0.40566299111919923,0,Medium Risk (30-70%)
7159-FVYPK,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.15,235.0,No,78.33333333333333,0.8827659574468086,New (0-6),1,3,1,1,0,1,1,1,1,0,1,0,0.405592326600975,0,Medium Risk (30-70%)
1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,Yes,20.4,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,1,0.40528455131967894,0,Medium Risk (30-70%)
3727-JEZTU,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No,20.4,1.0,New (0-6),1,0,0,1,0,0,0,1,0,0,0,0,0.40528455131967894,0,Medium Risk (30-70%)
1685-VAYJF,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,No,44.72727272727273,1.010569105691057,Early (7-12),0,0,1,1,0,0,0,1,1,0,0,0,0.4051929218982975,0,Medium Risk (30-70%)
7011-CVEUC,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No,93.534,1.0231573545448716,Loyal (25-48),0,3,1,1,1,1,1,1,1,0,1,0,0.40492301244943724,0,Medium Risk (30-70%)
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.05,3355.65,No,83.89125,1.01381252514416,Loyal (25-48),0,2,1,1,1,1,1,0,0,1,1,0,0.4048880047104486,0,Medium Risk (30-70%)
0058-EVZWM,Female,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.8,4959.6,No,90.17454545454548,0.99584643922897,Veteran (49-72),0,2,1,1,1,1,1,1,1,0,1,0,0.40463993800035924,0,Medium Risk (30-70%)
0422-UXFAP,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.85,4947.55,No,97.0107843137255,1.018958878636901,Veteran (49-72),0,3,1,1,1,1,1,0,0,1,1,0,0.40451531773805205,0,Medium Risk (30-70%)
9821-BESNZ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,104.25,6860.6,No,103.94848484848484,1.0029006209369442,Veteran (49-72),0,4,1,1,1,1,1,0,0,1,0,0,0.40430641709755866,0,Medium Risk (30-70%)
4238-HFHSN,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.15,4904.85,No,80.40737704918034,1.0216724262719552,Veteran (49-72),0,1,1,1,1,0,0,1,0,1,1,0,0.4041804168044291,0,Medium Risk (30-70%)
3733-LSYCE,Female,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No,74.30333333333333,1.0140864025840026,Mid (13-24),0,1,1,1,1,0,0,1,1,0,1,0,0.40352252433757757,0,Medium Risk (30-70%)
8741-LQOBK,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,35.22282608695652,0.9950933497916988,Loyal (25-48),0,2,1,0,0,0,1,1,1,0,1,0,0.40335349011348365,0,Medium Risk (30-70%)
